model	objective	reaction	status	value
ymn	obj	r_0752	optimal	0.08798
ymn	obj	r_0753	optimal	0.08798
ymn	obj	r_0754	optimal	0.08798
ymn	obj	r_0755	optimal	0.08798
ymn	obj	r_0756	optimal	0.08798
ymn	obj	r_0757	optimal	0.0
ymn	obj	r_0758	optimal	0.0
ymn	obj	r_0759	optimal	0.0
ymn	obj	r_0760	optimal	0.08798
ymn	obj	r_0761	optimal	0.08798
ymn	obj	r_0762	optimal	0.0
ymn	obj	r_0763	optimal	0.08798
ymn	obj	r_0764	optimal	0.08798
ymn	obj	r_0765	optimal	0.08798
ymn	obj	r_0766	optimal	0.08798
ymn	obj	r_0767	optimal	0.08798
ymn	obj	r_0768	optimal	0.0
ymn	obj	r_0769	optimal	0.08798
ymn	obj	r_0770	optimal	0.08798
ymn	obj	r_0771	optimal	0.087955
ymn	obj	r_0772	optimal	0.08798
ymn	obj	r_0773	optimal	0.08798
ymn	obj	r_0774	optimal	0.08798
ymn	obj	r_0775	optimal	0.08798
ymn	obj	r_0781	optimal	0.08798
ymn	obj	r_0782	optimal	0.08798
ymn	obj	r_0783	optimal	0.08798
ymn	obj	r_0784	optimal	0.08798
ymn	obj	r_0785	optimal	0.0
ymn	obj	r_0786	optimal	0.0
ymn	obj	r_0787	optimal	0.08798
ymn	obj	r_0788	optimal	0.08798
ymn	obj	r_0789	optimal	0.08798
ymn	obj	r_0790	optimal	0.08798
ymn	obj	r_0791	optimal	0.08798
ymn	obj	r_0792	optimal	0.087966
ymn	obj	r_0793	optimal	0.08798
ymn	obj	r_0795	optimal	0.08798
ymn	obj	r_0796	optimal	0.08798
ymn	obj	r_0797	optimal	0.08798
ymn	obj	r_0798	optimal	0.08798
ymn	obj	r_0799	optimal	0.08798
ymn	obj	r_0800	optimal	0.0
ymn	obj	r_0801	optimal	0.08798
ymn	obj	r_0802	optimal	0.08798
ymn	obj	r_0803	optimal	0.08798
ymn	obj	r_0804	optimal	0.08798
ymn	obj	r_0805	optimal	0.08798
ymn	obj	r_0806	optimal	0.08798
ymn	obj	r_0807	optimal	0.08798
ymn	obj	r_0810	optimal	0.08798
ymn	obj	r_0811	optimal	0.0
ymn	obj	r_0812	optimal	0.08798
ymn	obj	r_0813	optimal	0.087924
ymn	obj	r_0815	optimal	0.08798
ymn	obj	r_0816	optimal	0.0
ymn	obj	r_0817	optimal	0.08798
ymn	obj	r_0818	optimal	0.0
ymn	obj	r_0819	optimal	0.087967
ymn	obj	r_0820	optimal	0.0
ymn	obj	r_0821	optimal	0.0
ymn	obj	r_0831	optimal	0.08798
ymn	obj	r_0832	optimal	0.08798
ymn	obj	r_0841	optimal	0.08798
ymn	obj	r_0842	optimal	0.08798
ymn	obj	r_0843	optimal	0.08798
ymn	obj	r_0844	optimal	0.08798
ymn	obj	r_0845	optimal	0.08798
ymn	obj	r_0847	optimal	0.08798
ymn	obj	r_0848	optimal	0.08798
ymn	obj	r_0849	optimal	0.08798
ymn	obj	r_0850	optimal	0.08798
ymn	obj	r_0851	optimal	0.08798
ymn	obj	r_0852	optimal	0.0
ymn	obj	r_0853	optimal	0.08798
ymn	obj	r_0854	optimal	0.08798
ymn	obj	r_0855	optimal	0.0
ymn	obj	r_0882	optimal	0.08798
ymn	obj	r_0883	optimal	0.0
ymn	obj	r_0884	optimal	0.08798
ymn	obj	r_0885	optimal	0.08798
ymn	obj	r_0886	optimal	0.08798
ymn	obj	r_0887	optimal	0.08798
ymn	obj	r_0888	optimal	0.0
ymn	obj	r_0889	optimal	0.087925
ymn	obj	r_0890	optimal	0.08798
ymn	obj	r_0891	optimal	0.086642
ymn	obj	r_0892	optimal	0.079084
ymn	obj	r_0893	optimal	0.08486
ymn	obj	r_0902	optimal	0.0
ymn	obj	r_0903	optimal	0.08798
ymn	obj	r_0904	optimal	0.0
ymn	obj	r_0905	optimal	0.08798
ymn	obj	r_0906	optimal	0.08798
ymn	obj	r_0907	optimal	0.08798
ymn	obj	r_0908	optimal	0.0
ymn	obj	r_0909	optimal	0.0
ymn	obj	r_0910	optimal	0.0
ymn	obj	r_0911	optimal	0.0
ymn	obj	r_0912	optimal	0.0
ymn	obj	r_0913	optimal	0.0
ymn	obj	r_0914	optimal	0.0
ymn	obj	r_0915	optimal	0.0
ymn	obj	r_0916	optimal	0.0
ymn	obj	r_0917	optimal	0.086642
ymn	obj	r_0918	optimal	0.086642
ymn	obj	r_0919	optimal	0.08798
ymn	obj	r_0920	optimal	0.08798
ymn	obj	r_0921	optimal	0.08798
ymn	obj	r_0922	optimal	0.08798
ymn	obj	r_0929	optimal	0.08798
ymn	obj	r_0935	optimal	0.0
ymn	obj	r_0936	optimal	0.08798
ymn	obj	r_0937	optimal	0.08798
ymn	obj	r_0938	optimal	0.0
ymn	obj	r_0939	optimal	0.0
ymn	obj	r_0940	optimal	0.08798
ymn	obj	r_0941	optimal	0.0
ymn	obj	r_0942	optimal	0.08798
ymn	obj	r_0943	optimal	0.08798
ymn	obj	r_0949	optimal	0.08798
ymn	obj	r_0950	optimal	0.08798
ymn	obj	r_0951	optimal	0.08798
ymn	obj	r_0953	optimal	0.08798
ymn	obj	r_0954	optimal	0.08798
ymn	obj	r_0955	optimal	0.08798
ymn	obj	r_0956	optimal	0.08798
ymn	obj	r_0957	optimal	0.0
ymn	obj	r_0958	optimal	0.086543
ymn	obj	r_0959	optimal	0.087848
ymn	obj	r_0960	optimal	0.08798
ymn	obj	r_0961	optimal	0.087183
ymn	obj	r_0962	optimal	0.085522
ymn	obj	r_0963	optimal	0.08798
ymn	obj	r_0964	optimal	0.08798
ymn	obj	r_0965	optimal	0.08798
ymn	obj	r_0966	optimal	0.08798
ymn	obj	r_0967	optimal	0.0
ymn	obj	r_0968	optimal	0.0
ymn	obj	r_0969	optimal	0.08798
ymn	obj	r_0970	optimal	0.08798
ymn	obj	r_0971	optimal	0.08798
ymn	obj	r_0972	optimal	0.08798
ymn	obj	r_0973	optimal	0.08798
ymn	obj	r_0974	optimal	0.08798
ymn	obj	r_0975	optimal	0.08798
ymn	obj	r_0976	optimal	0.087979
ymn	obj	r_0977	optimal	0.08798
ymn	obj	r_0978	optimal	0.087979
ymn	obj	r_0979	optimal	0.08798
ymn	obj	r_0982	optimal	0.0
ymn	obj	r_0983	optimal	0.08798
ymn	obj	r_0984	optimal	0.087902
ymn	obj	r_0985	optimal	0.08798
ymn	obj	r_0986	optimal	0.0
ymn	obj	r_0987	optimal	0.08798
ymn	obj	r_0988	optimal	0.0
ymn	obj	r_0989	optimal	0.0
ymn	obj	r_0990	optimal	0.08798
ymn	obj	r_0992	optimal	0.08798
ymn	obj	r_0993	optimal	0.0
ymn	obj	r_0995	optimal	0.0
ymn	obj	r_0996	optimal	0.0
ymn	obj	r_0997	optimal	0.0
ymn	obj	r_0998	optimal	0.08798
ymn	obj	r_0999	optimal	0.08798
ymn	obj	r_1000	optimal	0.08798
ymn	obj	r_1001	optimal	0.08798
ymn	obj	r_1002	optimal	0.08798
ymn	obj	r_1003	optimal	0.08798
ymn	obj	r_1004	optimal	0.08798
ymn	obj	r_1005	optimal	0.08798
ymn	obj	r_1006	optimal	0.08798
ymn	obj	r_1007	optimal	0.08798
ymn	obj	r_1008	optimal	0.08798
ymn	obj	r_1009	optimal	0.08798
ymn	obj	r_1010	optimal	0.08798
ymn	obj	r_1011	optimal	0.0
ymn	obj	r_1012	optimal	0.0
ymn	obj	r_1021	optimal	0.0875
ymn	obj	r_1022	optimal	0.08798
ymn	obj	r_1023	optimal	0.08798
ymn	obj	r_1024	optimal	0.08798
ymn	obj	r_1025	optimal	0.08798
ymn	obj	r_1026	optimal	0.087966
ymn	obj	r_1027	optimal	0.0
ymn	obj	r_1028	optimal	0.08798
ymn	obj	r_1029	optimal	0.08798
ymn	obj	r_1030	optimal	0.08798
ymn	obj	r_1031	optimal	0.08798
ymn	obj	r_1032	optimal	0.08798
ymn	obj	r_1033	optimal	0.08798
ymn	obj	r_1034	optimal	0.08798
ymn	obj	r_1035	optimal	0.08798
ymn	obj	r_1036	optimal	0.08798
ymn	obj	r_1037	optimal	0.08798
ymn	obj	r_1038	optimal	0.0
ymn	obj	r_1039	optimal	0.08798
ymn	obj	r_1040	optimal	0.08798
ymn	obj	r_1041	optimal	0.0
ymn	obj	r_1042	optimal	0.0
ymn	obj	r_1043	optimal	0.08798
ymn	obj	r_1045	optimal	0.0
ymn	obj	r_1046	optimal	0.08798
ymn	obj	r_1047	optimal	0.08798
ymn	obj	r_1048	optimal	0.087975
ymn	obj	r_1049	optimal	0.087975
ymn	obj	r_1050	optimal	0.087829
ymn	obj	r_1051	optimal	0.0
ymn	obj	r_1054	optimal	0.085557
ymn	obj	r_1055	optimal	0.0
ymn	obj	r_1056	optimal	0.08798
ymn	obj	r_1057	optimal	0.0
ymn	obj	r_1058	optimal	0.08798
ymn	obj	r_1063	optimal	0.08798
ymn	obj	r_1065	optimal	0.08798
ymn	obj	r_1066	optimal	0.0
ymn	obj	r_1067	optimal	0.08798
ymn	obj	r_1068	optimal	0.08798
ymn	obj	r_1069	optimal	0.08798
ymn	obj	r_1070	optimal	0.08798
ymn	obj	r_1071	optimal	0.08798
ymn	obj	r_1072	optimal	0.0
ymn	obj	r_1073	optimal	0.08798
ymn	obj	r_1074	optimal	0.08798
ymn	obj	r_1075	optimal	0.08798
ymn	obj	r_1076	optimal	0.08798
ymn	obj	r_1077	optimal	0.08798
ymn	obj	r_1078	optimal	0.08798
ymn	obj	r_1079	optimal	0.08798
ymn	obj	r_1080	optimal	0.08798
ymn	obj	r_1081	optimal	0.08798
ymn	obj	r_1082	optimal	0.08798
ymn	obj	r_1083	optimal	0.08798
ymn	obj	r_1084	optimal	0.08798
ymn	obj	r_1085	optimal	0.08798
ymn	obj	r_1086	optimal	0.08798
ymn	obj	r_1087	optimal	0.08798
ymn	obj	r_1088	optimal	0.08798
ymn	obj	r_1089	optimal	0.0
ymn	obj	r_1090	optimal	0.08798
ymn	obj	r_1091	optimal	0.08798
ymn	obj	r_1092	optimal	0.08798
ymn	obj	r_1093	optimal	0.08798
ymn	obj	r_1094	optimal	0.08798
ymn	obj	r_1095	optimal	0.08798
ymn	obj	r_1096	optimal	0.08798
ymn	obj	r_1097	optimal	0.08798
ymn	obj	r_1098	optimal	0.08798
ymn	obj	r_1099	optimal	0.0
ymn	obj	r_1100	optimal	0.08798
ymn	obj	r_1101	optimal	0.08798
ymn	obj	r_1103	optimal	0.08798
ymn	obj	r_1104	optimal	0.08798
ymn	obj	r_1106	optimal	0.08798
ymn	obj	r_1107	optimal	0.08798
ymn	obj	r_1108	optimal	0.08798
ymn	obj	r_1109	optimal	0.08798
ymn	obj	r_1110	optimal	0.035113
ymn	obj	r_1111	optimal	0.08798
ymn	obj	r_1112	optimal	0.08798
ymn	obj	r_1113	optimal	0.08798
ymn	obj	r_1114	optimal	0.08798
ymn	obj	r_1115	optimal	0.0
ymn	obj	r_1116	optimal	0.08798
ymn	obj	r_1118	optimal	0.08798
ymn	obj	r_1119	optimal	0.08798
ymn	obj	r_1120	optimal	0.08798
ymn	obj	r_1121	optimal	0.08798
ymn	obj	r_1122	optimal	0.08798
ymn	obj	r_1123	optimal	0.08798
ymn	obj	r_1124	optimal	0.08798
ymn	obj	r_1125	optimal	0.08798
ymn	obj	r_1126	optimal	0.08798
ymn	obj	r_1127	optimal	0.087944
ymn	obj	r_1128	optimal	0.08798
ymn	obj	r_1129	optimal	0.087931
ymn	obj	r_1130	optimal	0.08798
ymn	obj	r_1131	optimal	0.08798
ymn	obj	r_1132	optimal	0.08798
ymn	obj	r_1133	optimal	0.08798
ymn	obj	r_1134	optimal	0.08798
ymn	obj	r_1135	optimal	0.08798
ymn	obj	r_1136	optimal	0.08798
ymn	obj	r_1137	optimal	0.08798
ymn	obj	r_1138	optimal	0.08798
ymn	obj	r_1139	optimal	0.08798
ymn	obj	r_1146	optimal	0.08798
ymn	obj	r_1147	optimal	0.08798
ymn	obj	r_1148	optimal	0.08798
ymn	obj	r_1149	optimal	0.08798
ymn	obj	r_1151	optimal	0.08798
ymn	obj	r_1161	optimal	0.08798
ymn	obj	r_1162	optimal	0.08798
ymn	obj	r_1164	optimal	0.08798
ymn	obj	r_1165	optimal	0.08798
ymn	obj	r_1166	optimal	0.0
ymn	obj	r_1167	optimal	0.08798
ymn	obj	r_1168	optimal	0.08798
ymn	obj	r_1169	optimal	0.08798
ymn	obj	r_1170	optimal	0.08798
ymn	obj	r_1171	optimal	0.08798
ymn	obj	r_1172	optimal	0.08798
ymn	obj	r_1173	optimal	0.08798
ymn	obj	r_1174	optimal	0.08798
ymn	obj	r_1175	optimal	0.08798
ymn	obj	r_1176	optimal	0.08798
ymn	obj	r_1177	optimal	0.08798
ymn	obj	r_1179	optimal	0.08798
ymn	obj	r_1180	optimal	0.08798
ymn	obj	r_1181	optimal	0.08798
ymn	obj	r_1182	optimal	0.08798
ymn	obj	r_1183	optimal	0.08798
ymn	obj	r_1184	optimal	0.08798
ymn	obj	r_1185	optimal	0.08798
ymn	obj	r_1186	optimal	0.08798
ymn	obj	r_1187	optimal	0.08798
ymn	obj	r_1188	optimal	0.08798
ymn	obj	r_1189	optimal	0.08798
ymn	obj	r_1190	optimal	0.08798
ymn	obj	r_1191	optimal	0.08798
ymn	obj	r_1192	optimal	0.08798
ymn	obj	r_1193	optimal	0.08798
ymn	obj	r_1194	optimal	0.087917
ymn	obj	r_1195	optimal	0.08798
ymn	obj	r_1196	optimal	0.08798
ymn	obj	r_1197	optimal	0.08798
ymn	obj	r_1198	optimal	0.08798
ymn	obj	r_1199	optimal	0.08798
ymn	obj	r_1200	optimal	0.08798
ymn	obj	r_1201	optimal	0.08798
ymn	obj	r_1202	optimal	0.08798
ymn	obj	r_1203	optimal	0.08798
ymn	obj	r_1204	optimal	0.08798
ymn	obj	r_1205	optimal	0.08798
ymn	obj	r_1206	optimal	0.08798
ymn	obj	r_1207	optimal	0.08798
ymn	obj	r_1208	optimal	0.08798
ymn	obj	r_1209	optimal	0.08798
ymn	obj	r_1210	optimal	0.08798
ymn	obj	r_1211	optimal	0.08798
ymn	obj	r_1212	optimal	0.08798
ymn	obj	r_1213	optimal	0.08798
ymn	obj	r_1214	optimal	0.08798
ymn	obj	r_1215	optimal	0.08798
ymn	obj	r_1216	optimal	0.08798
ymn	obj	r_1217	optimal	0.08798
ymn	obj	r_1218	optimal	0.08798
ymn	obj	r_1219	optimal	0.08798
ymn	obj	r_1220	optimal	0.08798
ymn	obj	r_1221	optimal	0.08798
ymn	obj	r_1222	optimal	0.08798
ymn	obj	r_1223	optimal	0.08798
ymn	obj	r_1224	optimal	0.08798
ymn	obj	r_1225	optimal	0.08798
ymn	obj	r_1226	optimal	0.08798
ymn	obj	r_1227	optimal	0.08798
ymn	obj	r_1228	optimal	0.08798
ymn	obj	r_1229	optimal	0.08798
ymn	obj	r_1230	optimal	0.08798
ymn	obj	r_1231	optimal	0.08798
ymn	obj	r_1232	optimal	0.08798
ymn	obj	r_1235	optimal	0.08798
ymn	obj	r_1236	optimal	0.08798
ymn	obj	r_1237	optimal	0.0
ymn	obj	r_1238	optimal	0.08798
ymn	obj	r_1239	optimal	0.08798
ymn	obj	r_1241	optimal	0.08798
ymn	obj	r_1242	optimal	0.08798
ymn	obj	r_1243	optimal	0.08798
ymn	obj	r_1244	optimal	0.0
ymn	obj	r_1245	optimal	0.078253
ymn	obj	r_1249	optimal	0.08798
ymn	obj	r_1250	optimal	0.08798
ymn	obj	r_1251	optimal	0.08798
ymn	obj	r_1252	optimal	0.08798
ymn	obj	r_1253	optimal	0.08798
ymn	obj	r_1254	optimal	0.08798
ymn	obj	r_1255	optimal	0.08798
ymn	obj	r_1256	optimal	0.08798
ymn	obj	r_1257	optimal	0.08798
ymn	obj	r_1258	optimal	0.08798
ymn	obj	r_1259	optimal	0.08798
ymn	obj	r_1260	optimal	0.08798
ymn	obj	r_1261	optimal	0.08798
ymn	obj	r_1262	optimal	0.08798
ymn	obj	r_1263	optimal	0.08798
ymn	obj	r_1264	optimal	0.08798
ymn	obj	r_1265	optimal	0.087971
ymn	obj	r_1266	optimal	0.0
ymn	obj	r_1267	optimal	0.08798
ymn	obj	r_1268	optimal	0.08798
ymn	obj	r_1269	optimal	0.08798
ymn	obj	r_1270	optimal	0.08798
ymn	obj	r_1271	optimal	0.08798
ymn	obj	r_1272	optimal	0.08798
ymn	obj	r_1273	optimal	0.08798
ymn	obj	r_1274	optimal	0.08798
ymn	obj	r_1275	optimal	0.08798
ymn	obj	r_1276	optimal	0.08798
ymn	obj	r_1277	optimal	0.076048
ymn	obj	r_1278	optimal	0.08798
ymn	obj	r_1279	optimal	0.08798
ymn	obj	r_1280	optimal	0.08798
ymn	obj	r_1281	optimal	0.08798
ymn	obj	r_1282	optimal	0.08798
ymn	obj	r_1283	optimal	0.08798
ymn	obj	r_1284	optimal	0.08798
ymn	obj	r_1285	optimal	0.08798
ymn	obj	r_1286	optimal	0.08798
ymn	obj	r_1287	optimal	0.08798
ymn	obj	r_1288	optimal	0.08798
ymn	obj	r_1289	optimal	0.08798
ymn	obj	r_1290	optimal	0.08798
ymn	obj	r_1291	optimal	0.08798
ymn	obj	r_1292	optimal	0.08798
ymn	obj	r_1293	optimal	0.08798
ymn	obj	r_1294	optimal	0.08798
ymn	obj	r_1295	optimal	0.08798
ymn	obj	r_1296	optimal	0.08798
ymn	obj	r_1297	optimal	0.08798
ymn	obj	r_1299	optimal	0.08798
ymn	obj	r_1300	optimal	0.08798
ymn	obj	r_1301	optimal	0.08798
ymn	obj	r_1302	optimal	0.08798
ymn	obj	r_1303	optimal	0.08798
ymn	obj	r_1304	optimal	0.08798
ymn	obj	r_1305	optimal	0.08798
ymn	obj	r_1306	optimal	0.08798
ymn	obj	r_1307	optimal	0.08798
ymn	obj	r_1308	optimal	0.08798
ymn	obj	r_1309	optimal	0.08798
ymn	obj	r_1310	optimal	0.08798
ymn	obj	r_1311	optimal	0.08798
ymn	obj	r_1312	optimal	0.08798
ymn	obj	r_1313	optimal	0.08798
ymn	obj	r_1314	optimal	0.08798
ymn	obj	r_1315	optimal	0.08798
ymn	obj	r_1316	optimal	0.08798
ymn	obj	r_1317	optimal	0.08798
ymn	obj	r_1318	optimal	0.08798
ymn	obj	r_1319	optimal	0.08798
ymn	obj	r_1320	optimal	0.08798
ymn	obj	r_1321	optimal	0.08798
ymn	obj	r_1322	optimal	0.08798
ymn	obj	r_1323	optimal	0.08798
ymn	obj	r_1324	optimal	0.08798
ymn	obj	r_1325	optimal	0.08798
ymn	obj	r_1326	optimal	0.08798
ymn	obj	r_1327	optimal	0.08798
ymn	obj	r_1328	optimal	0.08798
ymn	obj	r_1329	optimal	0.08798
ymn	obj	r_1330	optimal	0.08798
ymn	obj	r_1331	optimal	0.08798
ymn	obj	r_1332	optimal	0.08798
ymn	obj	r_1333	optimal	0.08798
ymn	obj	r_1334	optimal	0.08798
ymn	obj	r_1335	optimal	0.08798
ymn	obj	r_1336	optimal	0.08798
ymn	obj	r_1337	optimal	0.08798
ymn	obj	r_1338	optimal	0.08798
ymn	obj	r_1339	optimal	0.08798
ymn	obj	r_1340	optimal	0.08798
ymn	obj	r_1341	optimal	0.08798
ymn	obj	r_1342	optimal	0.08798
ymn	obj	r_1343	optimal	0.08798
ymn	obj	r_1344	optimal	0.08798
ymn	obj	r_1345	optimal	0.08798
ymn	obj	r_1346	optimal	0.08798
ymn	obj	r_1347	optimal	0.08798
ymn	obj	r_1348	optimal	0.08798
ymn	obj	r_1349	optimal	0.08798
ymn	obj	r_1350	optimal	0.08798
ymn	obj	r_1351	optimal	0.08798
ymn	obj	r_1352	optimal	0.08798
ymn	obj	r_1353	optimal	0.08798
ymn	obj	r_1354	optimal	0.08798
ymn	obj	r_1355	optimal	0.08798
ymn	obj	r_1356	optimal	0.08798
ymn	obj	r_1357	optimal	0.08798
ymn	obj	r_1358	optimal	0.08798
ymn	obj	r_1359	optimal	0.087978
ymn	obj	r_1360	optimal	0.08798
ymn	obj	r_1361	optimal	0.08798
ymn	obj	r_1362	optimal	0.08798
ymn	obj	r_1363	optimal	0.08798
ymn	obj	r_1364	optimal	0.08798
ymn	obj	r_1365	optimal	0.08798
ymn	obj	r_1366	optimal	0.08798
ymn	obj	r_1367	optimal	0.08798
ymn	obj	r_1368	optimal	0.08798
ymn	obj	r_1369	optimal	0.08798
ymn	obj	r_1370	optimal	0.08798
ymn	obj	r_1371	optimal	0.08798
ymn	obj	r_1372	optimal	0.08798
ymn	obj	r_1373	optimal	0.08798
ymn	obj	r_1374	optimal	0.08798
ymn	obj	r_1375	optimal	0.08798
ymn	obj	r_1376	optimal	0.08798
ymn	obj	r_1377	optimal	0.08798
ymn	obj	r_1378	optimal	0.08798
ymn	obj	r_1379	optimal	0.08798
ymn	obj	r_1380	optimal	0.08798
ymn	obj	r_1381	optimal	0.08798
ymn	obj	r_1382	optimal	0.08798
ymn	obj	r_1383	optimal	0.08798
ymn	obj	r_1384	optimal	0.08798
ymn	obj	r_1385	optimal	0.08798
ymn	obj	r_1386	optimal	0.08798
ymn	obj	r_1387	optimal	0.08798
ymn	obj	r_1388	optimal	0.08798
ymn	obj	r_1389	optimal	0.08798
ymn	obj	r_1390	optimal	0.08798
ymn	obj	r_1391	optimal	0.08798
ymn	obj	r_1392	optimal	0.08798
ymn	obj	r_1393	optimal	0.08798
ymn	obj	r_1394	optimal	0.08798
ymn	obj	r_1395	optimal	0.08798
ymn	obj	r_1396	optimal	0.08798
ymn	obj	r_1397	optimal	0.08798
ymn	obj	r_1398	optimal	0.08798
ymn	obj	r_1399	optimal	0.08798
ymn	obj	r_1400	optimal	0.08798
ymn	obj	r_1401	optimal	0.08798
ymn	obj	r_1449	optimal	0.08798
ymn	obj	r_1450	optimal	0.08798
ymn	obj	r_1451	optimal	0.08798
ymn	obj	r_1452	optimal	0.08798
ymn	obj	r_1453	optimal	0.08798
ymn	obj	r_1454	optimal	0.08798
ymn	obj	r_1455	optimal	0.08798
ymn	obj	r_1456	optimal	0.08798
ymn	obj	r_1457	optimal	0.08798
ymn	obj	r_1458	optimal	0.08798
ymn	obj	r_1459	optimal	0.08798
ymn	obj	r_1460	optimal	0.08798
ymn	obj	r_1461	optimal	0.08798
ymn	obj	r_1462	optimal	0.08798
ymn	obj	r_1463	optimal	0.08798
ymn	obj	r_1464	optimal	0.08798
ymn	obj	r_1465	optimal	0.08798
ymn	obj	r_1466	optimal	0.08798
ymn	obj	r_1467	optimal	0.08798
ymn	obj	r_1468	optimal	0.08798
ymn	obj	r_1469	optimal	0.08798
ymn	obj	r_1470	optimal	0.08798
ymn	obj	r_1471	optimal	0.08798
ymn	obj	r_1472	optimal	0.08798
ymn	obj	r_1473	optimal	0.08798
ymn	obj	r_1474	optimal	0.08798
ymn	obj	r_1475	optimal	0.08798
ymn	obj	r_1476	optimal	0.08798
ymn	obj	r_1477	optimal	0.08798
ymn	obj	r_1478	optimal	0.08798
ymn	obj	r_1479	optimal	0.08798
ymn	obj	r_1480	optimal	0.08798
ymn	obj	r_1481	optimal	0.08798
ymn	obj	r_1482	optimal	0.08798
ymn	obj	r_1483	optimal	0.08798
ymn	obj	r_1484	optimal	0.08798
ymn	obj	r_1485	optimal	0.08798
ymn	obj	r_1486	optimal	0.08798
ymn	obj	r_1487	optimal	0.08798
ymn	obj	r_1488	optimal	0.08798
ymn	obj	r_1489	optimal	0.08798
ymn	obj	r_1490	optimal	0.08798
ymn	obj	r_1491	optimal	0.08798
ymn	obj	r_1492	optimal	0.08798
ymn	obj	r_1493	optimal	0.08798
ymn	obj	r_1494	optimal	0.08798
ymn	obj	r_1495	optimal	0.08798
ymn	obj	r_1496	optimal	0.08798
ymn	obj	r_1497	optimal	0.08798
ymn	obj	r_1498	optimal	0.08798
ymn	obj	r_1499	optimal	0.08798
ymn	obj	r_1500	optimal	0.08798
ymn	obj	r_1501	optimal	0.08798
ymn	obj	r_1502	optimal	0.08798
ymn	obj	r_1503	optimal	0.08798
ymn	obj	r_1504	optimal	0.08798
ymn	obj	r_1505	optimal	0.08798
ymn	obj	r_1506	optimal	0.08798
ymn	obj	r_1507	optimal	0.08798
ymn	obj	r_1508	optimal	0.08798
ymn	obj	r_1509	optimal	0.08798
ymn	obj	r_1510	optimal	0.08798
ymn	obj	r_1511	optimal	0.08798
ymn	obj	r_1512	optimal	0.08798
ymn	obj	r_1513	optimal	0.08798
ymn	obj	r_1514	optimal	0.08798
ymn	obj	r_1515	optimal	0.08798
ymn	obj	r_1516	optimal	0.08798
ymn	obj	r_1517	optimal	0.08798
ymn	obj	r_1518	optimal	0.08798
ymn	obj	r_1519	optimal	0.08798
ymn	obj	r_1520	optimal	0.08798
ymn	obj	r_1521	optimal	0.08798
ymn	obj	r_1522	optimal	0.08798
ymn	obj	r_1523	optimal	0.08798
ymn	obj	r_1524	optimal	0.08798
ymn	obj	r_1525	optimal	0.08798
ymn	obj	r_1526	optimal	0.08798
ymn	obj	r_1527	optimal	0.08798
ymn	obj	r_1528	optimal	0.08798
ymn	obj	r_1529	optimal	0.08798
ymn	obj	r_1530	optimal	0.08798
ymn	obj	r_1531	optimal	0.08798
ymn	obj	r_1532	optimal	0.08798
ymn	obj	r_1533	optimal	0.08798
ymn	obj	r_1534	optimal	0.08798
ymn	obj	r_1535	optimal	0.08798
ymn	obj	r_1536	optimal	0.08798
ymn	obj	r_1537	optimal	0.08798
ymn	obj	r_1538	optimal	0.08798
ymn	obj	r_1542	optimal	0.08798
ymn	obj	r_1543	optimal	0.0
ymn	obj	r_1545	optimal	0.08798
ymn	obj	r_1546	optimal	0.08798
ymn	obj	r_1547	optimal	0.08798
ymn	obj	r_1548	optimal	0.08798
ymn	obj	r_1549	optimal	0.08798
ymn	obj	r_1550	optimal	0.08798
ymn	obj	r_1551	optimal	0.08798
ymn	obj	r_1552	optimal	0.08798
ymn	obj	r_1553	optimal	0.08798
ymn	obj	r_1554	optimal	0.08798
ymn	obj	r_1560	optimal	0.08798
ymn	obj	r_1562	optimal	0.08798
ymn	obj	r_1563	optimal	0.08798
ymn	obj	r_1564	optimal	0.08798
ymn	obj	r_1565	optimal	0.08798
ymn	obj	r_1566	optimal	0.08798
ymn	obj	r_1567	optimal	0.087944
ymn	obj	r_1568	optimal	0.08798
ymn	obj	r_1572	optimal	0.08798
ymn	obj	r_1573	optimal	0.08798
ymn	obj	r_1574	optimal	0.087877
ymn	obj	r_1575	optimal	0.08798
ymn	obj	r_1576	optimal	0.08798
ymn	obj	r_1577	optimal	0.08798
ymn	obj	r_1578	optimal	0.08798
ymn	obj	r_1579	optimal	0.08798
ymn	obj	r_1580	optimal	0.08798
ymn	obj	r_1581	optimal	0.08798
ymn	obj	r_1582	optimal	0.08798
ymn	obj	r_1583	optimal	0.08798
ymn	obj	r_1585	optimal	0.087978
ymn	obj	r_1586	optimal	0.08798
ymn	obj	r_1587	optimal	0.08798
ymn	obj	r_1588	optimal	0.08798
ymn	obj	r_1589	optimal	0.08798
ymn	obj	r_1590	optimal	0.08798
ymn	obj	r_1591	optimal	0.08798
ymn	obj	r_1595	optimal	0.087956
ymn	obj	r_1596	optimal	0.08798
ymn	obj	r_1597	optimal	0.08798
ymn	obj	r_1598	optimal	0.08798
ymn	obj	r_1599	optimal	0.08798
ymn	obj	r_1600	optimal	0.08798
ymn	obj	r_1601	optimal	0.08798
ymn	obj	r_1603	optimal	0.08798
ymn	obj	r_1604	optimal	0.08798
ymn	obj	r_1605	optimal	0.08798
ymn	obj	r_1606	optimal	0.08798
ymn	obj	r_1607	optimal	0.08798
ymn	obj	r_1608	optimal	0.08798
ymn	obj	r_1609	optimal	0.08798
ymn	obj	r_1610	optimal	0.08798
ymn	obj	r_1611	optimal	0.08798
