model	objective	gene	status	value
ymn	obj	YGL018C	optimal	0.08798018
ymn	obj	YGL026C	optimal	0.0
ymn	obj	YGL037C	optimal	0.08798018
ymn	obj	YGL040C	optimal	0.0
ymn	obj	YGL055W	optimal	0.0
ymn	obj	YGL062W	optimal	0.08798018
ymn	obj	YGL063W	optimal	0.08798018
ymn	obj	YGL067W	optimal	0.08798018
ymn	obj	YGL071W	optimal	0.08798018
ymn	obj	YGL071W OR YPL202C	optimal	0.08798018
ymn	obj	YGL077C	optimal	0.08798018
ymn	obj	YGL080W	optimal	0.08798023
ymn	obj	YGL080W AND YGR243W	optimal	0.08798018
ymn	obj	YGL080W AND YHR162W	optimal	0.08798018
ymn	obj	YGL084C	optimal	0.08798018
ymn	obj	YGL091C	optimal	0.08798018
ymn	obj	YGL119W	optimal	0.08798018
ymn	obj	YGL125W	optimal	0.08798018
ymn	obj	YGL125W OR YPL023C	optimal	0.08798018
ymn	obj	YGL142C	optimal	0.08798018
ymn	obj	YGL148W	optimal	0.0
ymn	obj	YGL154C	optimal	0.0
ymn	obj	YGL184C	optimal	0.08798018
ymn	obj	YGL186C	optimal	0.08798018
ymn	obj	YGL187C	optimal	0.0183219
ymn	obj	YGL191W	optimal	0.0183219
ymn	obj	YGL202W	optimal	0.08793697
ymn	obj	YGL205W	optimal	0.08798018
ymn	obj	YGL224C	optimal	0.08798018
ymn	obj	YGL225W	optimal	0.08798018
ymn	obj	YGL234W	optimal	0.0
ymn	obj	YGL245W	optimal	0.0
ymn	obj	YGL248W	optimal	0.08798018
ymn	obj	YGL248W OR YOR360C	optimal	0.08798018
ymn	obj	YGL253W	optimal	0.08798018
ymn	obj	YGL256W	optimal	0.08798018
ymn	obj	YGL256W OR YMR083W	optimal	0.08798018
ymn	obj	YGR007W	optimal	0.08798018
ymn	obj	YGR010W	optimal	0.08798018
ymn	obj	YGR010W OR YLR328W	optimal	0.08798018
ymn	obj	YGR019W	optimal	0.08798018
ymn	obj	YGR020C	optimal	0.08798018
ymn	obj	YGR029W	optimal	0.08798018
ymn	obj	YGR032W	optimal	0.08798018
ymn	obj	YGR032W OR YLR342W	optimal	0.08798018
ymn	obj	YGR055W	optimal	0.08798018
ymn	obj	YGR060W	optimal	0.0
ymn	obj	YGR061C	optimal	0.0
ymn	obj	YGR065C	optimal	0.08798018
ymn	obj	YGR087C	optimal	0.08798018
ymn	obj	YGR087C OR YLR044C OR YLR134W	optimal	0.08798018
ymn	obj	YGR088W	optimal	0.08798018
ymn	obj	YGR094W	optimal	0.0
ymn	obj	YGR096W	optimal	0.08798018
ymn	obj	YGR110W	optimal	0.08798018
ymn	obj	YGR121C	optimal	0.08798018
ymn	obj	YGR124W	optimal	0.08798018
ymn	obj	YGR124W OR YPR145W	optimal	0.08798018
ymn	obj	YGR138C	optimal	0.08798018
ymn	obj	YGR138C OR YLL028W OR YOR273C OR YPR156C	optimal	0.08798018
ymn	obj	YGR143W	optimal	0.08798018
ymn	obj	YGR143W OR YPR159W	optimal	0.08798018
ymn	obj	YGR155W	optimal	0.087978
ymn	obj	YGR157W	optimal	0.08798018
ymn	obj	YGR157W OR YJR073C	optimal	0.08798018
ymn	obj	YGR170W	optimal	0.08798018
ymn	obj	YGR171C	optimal	0.08798018
ymn	obj	YGR175C	optimal	0.0
ymn	obj	YGR177C	optimal	0.08798018
ymn	obj	YGR177C OR YOR377W	optimal	0.08798018
ymn	obj	YGR180C	optimal	0.08798018
ymn	obj	YGR183C	optimal	0.0184341
ymn	obj	YGR185C	optimal	0.0
ymn	obj	YGR191W	optimal	0.08798018
ymn	obj	YGR192C	optimal	0.08798018
ymn	obj	YGR192C OR YJL052W OR YJR009C	optimal	0.08798018
ymn	obj	YGR193C	optimal	0.08718338
ymn	obj	YGR194C	optimal	0.08798018
ymn	obj	YGR202C	optimal	0.08798018
ymn	obj	YGR204W	optimal	0.0
ymn	obj	YGR208W	optimal	0.08664219
ymn	obj	YGR209C	optimal	0.08798018
ymn	obj	YGR209C AND YIL010W	optimal	0.08798018
ymn	obj	YGR209C AND YLR109W	optimal	0.08798018
ymn	obj	YGR209C AND YPR167C	optimal	0.08798018
ymn	obj	YGR240C	optimal	0.08549315
ymn	obj	YGR240C AND YMR205C	optimal	0.08798018
ymn	obj	YGR243W	optimal	0.08798018
ymn	obj	YGR244C	optimal	0.08798018
ymn	obj	YGR244C AND YOR142W	optimal	0.08798018
ymn	obj	YGR247W	optimal	0.08798018
ymn	obj	YGR248W	optimal	0.08798018
ymn	obj	YGR248W OR YHR163W	optimal	0.08798018
ymn	obj	YGR254W	optimal	0.08798018
ymn	obj	YGR254W OR YHR174W	optimal	0.08798018
ymn	obj	YGR255C	optimal	0.08798018
ymn	obj	YGR256W	optimal	0.08798018
ymn	obj	YGR256W OR YHR183W	optimal	0.08798018
ymn	obj	YGR260W	optimal	0.08798018
ymn	obj	YGR264C	optimal	0.0
ymn	obj	YGR267C	optimal	0.08798018
ymn	obj	YGR277C	optimal	0.08798018
ymn	obj	YGR282C	optimal	0.08798018
ymn	obj	YGR286C	optimal	0.08798018
ymn	obj	YGR287C	optimal	0.08798018
ymn	obj	YGR289C	optimal	0.08798018
ymn	obj	YGR292W	optimal	0.08798018
ymn	obj	YHL003C	optimal	0.08798018
ymn	obj	YHL003C AND YMR298W	optimal	0.08798018
ymn	obj	YHL011C	optimal	0.08798018
ymn	obj	YHL011C AND YKL181W	optimal	0.08798018
ymn	obj	YHL016C	optimal	0.08798018
ymn	obj	YHL032C	optimal	0.08798018
ymn	obj	YHL036W	optimal	0.08798018
ymn	obj	YHL040C	optimal	0.08798018
ymn	obj	YHL040C OR YEL065W	optimal	0.08798018
ymn	obj	YHL047C	optimal	0.08798018
ymn	obj	YHR001W-A	optimal	0.0184341
ymn	obj	YHR002W	optimal	0.08793058
ymn	obj	YHR007C	optimal	0.0
ymn	obj	YHR007C AND YHR042W	optimal	0.08798018
ymn	obj	YHR011W	optimal	0.08798018
ymn	obj	YHR018C	optimal	0.0
ymn	obj	YHR019C	optimal	0.0
ymn	obj	YHR020W	optimal	0.0
ymn	obj	YHR025W	optimal	0.0
ymn	obj	YHR026W	optimal	0.08798018
ymn	obj	YHR037W	optimal	0.08798018
ymn	obj	YHR039C-A	optimal	0.08798018
ymn	obj	YHR042W	optimal	0.0
ymn	obj	YHR046C	optimal	0.08798018
ymn	obj	YHR051W	optimal	0.0183219
ymn	obj	YHR063C	optimal	0.08798018
ymn	obj	YHR067W	optimal	0.08798018
ymn	obj	YHR068W	optimal	0.08798018
ymn	obj	YHR072W	optimal	0.0
ymn	obj	YHR074W	optimal	0.0
ymn	obj	YHR091C	optimal	0.08798025
ymn	obj	YHR092C	optimal	0.08798018
ymn	obj	YHR094C	optimal	0.08798018
ymn	obj	YHR096C	optimal	0.08798018
ymn	obj	YHR100C	optimal	0.08798018
ymn	obj	YHR104W	optimal	0.08798018
ymn	obj	YHR104W OR YOL151W	optimal	0.08798018
ymn	obj	YHR106W	optimal	0.08798018
ymn	obj	YHR122W	optimal	0.08798018
ymn	obj	YHR123W	optimal	0.08798018
ymn	obj	YHR123W OR YNL130C	optimal	0.08798018
ymn	obj	YHR128W	optimal	0.08798018
ymn	obj	YHR137W	optimal	0.08795646
ymn	obj	YHR144C	optimal	0.08797938
ymn	obj	YHR162W	optimal	0.08798018
ymn	obj	YHR163W	optimal	0.08798018
ymn	obj	YHR174W	optimal	0.08798018
ymn	obj	YHR183W	optimal	0.08798018
ymn	obj	YHR190W	optimal	0.0
ymn	obj	YHR208W	optimal	0.08794657
ymn	obj	YHR216W	optimal	0.08798018
ymn	obj	YHR216W OR YLR432W OR YML056C	optimal	0.08798018
ymn	obj	YIL002C	optimal	0.08798018
ymn	obj	YIL002C OR YNL106C OR YOR109W	optimal	0.08798018
ymn	obj	YIL003W	optimal	0.08798018
ymn	obj	YIL003W AND YGL091C AND YKR071C AND YPR048W AND	optimal	0.08798018
ymn	obj	YIL006W	optimal	0.08798018
ymn	obj	YIL009W	optimal	0.08798018
ymn	obj	YIL010W	optimal	0.08798018
ymn	obj	YIL010W AND YLR043C	optimal	0.08798018
ymn	obj	YIL013C	optimal	0.08798018
ymn	obj	YIL013C OR YOR011W	optimal	0.08798018
ymn	obj	YIL020C	optimal	0.0
ymn	obj	YIL053W	optimal	0.08798018
ymn	obj	YIL066C	optimal	0.08798018
ymn	obj	YIL074C	optimal	0.08798018
ymn	obj	YIL078W	optimal	0.0
ymn	obj	YIL083C	optimal	0.08798018
ymn	obj	YIL094C	optimal	0.0
ymn	obj	YIL099W	optimal	0.08798018
ymn	obj	YIL107C	optimal	0.08798018
ymn	obj	YIL107C OR YOL136C	optimal	0.08798018
ymn	obj	YIL111W	optimal	0.08798018
ymn	obj	YIL116W	optimal	0.0
ymn	obj	YIL124W	optimal	0.08798018
ymn	obj	YIL125W	optimal	0.08798018
ymn	obj	YIL128W	optimal	0.08798018
ymn	obj	YIL134W	optimal	0.08798018
ymn	obj	YIL145C	optimal	0.08798018
ymn	obj	YIL155C	optimal	0.08798018
ymn	obj	YIL160C	optimal	0.08798018
ymn	obj	YIL162W	optimal	0.08798018
ymn	obj	YIL172C	optimal	0.08798018
ymn	obj	YIR027C	optimal	0.08798018
ymn	obj	YIR028W	optimal	0.08798018
ymn	obj	YIR029W	optimal	0.08798018
ymn	obj	YIR031C	optimal	0.08798018
ymn	obj	YIR031C OR YNL117W	optimal	0.08798018
ymn	obj	YIR032C	optimal	0.08798018
ymn	obj	YIR034C	optimal	0.0
ymn	obj	YIR037W	optimal	0.08798018
ymn	obj	YJL005W	optimal	0.08798018
ymn	obj	YJL026W	optimal	0.08797793
ymn	obj	YJL045W	optimal	0.08798018
ymn	obj	YJL052W	optimal	0.08798018
ymn	obj	YJL060W	optimal	0.08798018
ymn	obj	YJL068C	optimal	0.08798018
ymn	obj	YJL071W	optimal	0.08798018
ymn	obj	YJL071W OR YMR062C	optimal	0.08798018
ymn	obj	YJL088W	optimal	0.0
ymn	obj	YJL091C	optimal	0.08798018
ymn	obj	YJL097W	optimal	0.0
ymn	obj	YJL100W	optimal	0.08798018
ymn	obj	YJL100W OR YLR305C	optimal	0.08798018
ymn	obj	YJL101C	optimal	0.08798018
ymn	obj	YJL121C	optimal	0.08790176
ymn	obj	YJL129C	optimal	0.08798018
ymn	obj	YJL130C	optimal	0.0
ymn	obj	YJL130C OR	optimal	0.08798018
ymn	obj	YJL133W	optimal	0.08798018
ymn	obj	YJL133W OR YKR052C	optimal	0.08798018
ymn	obj	YJL134W	optimal	0.08798018
ymn	obj	YJL134W OR YKR053C	optimal	0.08798018
ymn	obj	YJL137C	optimal	0.08798018
ymn	obj	YJL137C AND YLR258W	optimal	0.08798018
ymn	obj	YJL139C	optimal	0.08798018
ymn	obj	YJL153C	optimal	0.0
ymn	obj	YJL155C	optimal	0.08798018
ymn	obj	YJL166W	optimal	0.01843411
ymn	obj	YJL167W	optimal	0.0
ymn	obj	YJL196C	optimal	0.08798018
ymn	obj	YJL198W	optimal	0.08798018
ymn	obj	YJL212C	optimal	0.08798018
ymn	obj	YJL214W	optimal	0.08798018
ymn	obj	YJL216C	optimal	0.08798018
ymn	obj	YJL219W	optimal	0.08798018
ymn	obj	YJL221C	optimal	0.08798018
ymn	obj	YJR001W	optimal	0.08798018
ymn	obj	YJR009C	optimal	0.08798018
ymn	obj	YJR010W	optimal	0.08798018
ymn	obj	YJR013W	optimal	0.08798018
ymn	obj	YJR016C	optimal	0.0
ymn	obj	YJR019C	optimal	0.08798018
ymn	obj	YJR025C	optimal	0.0
ymn	obj	YJR045C	optimal	0.08798018
ymn	obj	YJR048W	optimal	0.08798018
ymn	obj	YJR048W AND YKR066C	optimal	0.08798018
ymn	obj	YJR048W AND YML054C	optimal	0.08798018
ymn	obj	YJR049C	optimal	0.08798018
ymn	obj	YJR057W	optimal	0.08798018
ymn	obj	YJR073C	optimal	0.0
ymn	obj	YJR077C	optimal	0.08798018
ymn	obj	YJR078W	optimal	0.0
ymn	obj	YJR095W	optimal	0.08797109
ymn	obj	YJR103W	optimal	0.08798018
ymn	obj	YJR105W	optimal	0.08797073
ymn	obj	YJR109C	optimal	0.08798018
ymn	obj	YJR109C AND YOR303W	optimal	0.08798018
ymn	obj	YJR110W	optimal	0.08798018
ymn	obj	YJR110W OR YNL106C OR YOR109W	optimal	0.08798023
ymn	obj	YJR121W	optimal	0.03501306
ymn	obj	YJR122W	optimal	0.08798018
ymn	obj	YJR130C	optimal	0.08798018
ymn	obj	YJR133W	optimal	0.08798018
ymn	obj	YJR137C	optimal	0.0
ymn	obj	YJR139C	optimal	0.0
ymn	obj	YJR143C	optimal	0.08798018
ymn	obj	YJR148W	optimal	0.08791915
ymn	obj	YJR152W	optimal	0.08798018
ymn	obj	YJR153W	optimal	0.08798018
ymn	obj	YJR158W	optimal	0.08798018
ymn	obj	YJR159W	optimal	0.08798018
ymn	obj	YJR160C	optimal	0.08798018
ymn	obj	YKL001C	optimal	0.0
ymn	obj	YKL004W	optimal	0.0
ymn	obj	YKL008C	optimal	0.08798018
ymn	obj	YKL008C AND YMR298W	optimal	0.08798018
ymn	obj	YKL016C	optimal	0.03501306
ymn	obj	YKL019W	optimal	0.08798018
ymn	obj	YKL024C	optimal	0.0
ymn	obj	YKL026C	optimal	0.08798018
ymn	obj	YKL029C	optimal	0.08798018
ymn	obj	YKL035W	optimal	0.08798018
ymn	obj	YKL040C	optimal	0.08798018
ymn	obj	YKL040C AND	optimal	0.08798018
ymn	obj	YKL040C OR YPL135W OR YOR226C	optimal	0.08798018
ymn	obj	YKL055C	optimal	0.08798018
ymn	obj	YKL060C	optimal	0.08549315
ymn	obj	YKL067W	optimal	0.0
ymn	obj	YKL080W	optimal	0.08798018
ymn	obj	YKL085W	optimal	0.08787054
ymn	obj	YKL088W	optimal	0.08798018
ymn	obj	YKL088W AND YKR072C	optimal	0.08798018
ymn	obj	YKL088W AND YKR072C AND YOR054C	optimal	0.08798018
ymn	obj	YKL088W AND YOR054C	optimal	0.08798018
ymn	obj	YKL094W	optimal	0.08798018
ymn	obj	YKL104C	optimal	0.08798023
ymn	obj	YKL106W	optimal	0.08798018
ymn	obj	YKL120W	optimal	0.08798018
ymn	obj	YKL127W	optimal	0.08798018
ymn	obj	YKL127W OR YMR105C	optimal	0.08798018
ymn	obj	YKL127W OR YMR105C OR YMR278W	optimal	0.08798018
ymn	obj	YKL132C	optimal	0.08798018
ymn	obj	YKL132C OR YOR241W	optimal	0.08798018
ymn	obj	YKL140W	optimal	0.08798018
ymn	obj	YKL140W OR YLL012W	optimal	0.08798018
ymn	obj	YKL141W	optimal	0.08749992
ymn	obj	YKL146W	optimal	0.08798018
ymn	obj	YKL146W OR YNL101W	optimal	0.08798018
ymn	obj	YKL148C	optimal	0.08798018
ymn	obj	YKL152C	optimal	0.08485955
ymn	obj	YKL165C	optimal	0.08798018
ymn	obj	YKL174C	optimal	0.08798018
ymn	obj	YKL181W	optimal	0.08798018
ymn	obj	YKL182W	optimal	0.0
ymn	obj	YKL182W AND YPL231W	optimal	0.08798018
ymn	obj	YKL184W	optimal	0.08798018
ymn	obj	YKL188C	optimal	0.08798018
ymn	obj	YKL188C AND YPL147W	optimal	0.08798018
ymn	obj	YKL192C	optimal	0.08798018
ymn	obj	YKL192C AND YOR221C	optimal	0.08798018
ymn	obj	YKL194C	optimal	0.08798018
ymn	obj	YKL211C	optimal	0.0
ymn	obj	YKL212W	optimal	0.08798018
ymn	obj	YKL216W	optimal	0.0
ymn	obj	YKL217W	optimal	0.08798018
ymn	obj	YKL220C	optimal	0.08798018
ymn	obj	YKR009C	optimal	0.08798018
ymn	obj	YKR031C	optimal	0.08798018
ymn	obj	YKR039W	optimal	0.08798018
ymn	obj	YKR039W OR YNL268W	optimal	0.08798018
ymn	obj	YKR039W OR YOR348C	optimal	0.08798018
ymn	obj	YKR043C	optimal	0.08798018
ymn	obj	YKR052C	optimal	0.08798018
ymn	obj	YKR053C	optimal	0.08798018
ymn	obj	YKR058W	optimal	0.08798018
ymn	obj	YKR058W AND YLR258W	optimal	0.08798018
ymn	obj	YKR061W	optimal	0.08798018
ymn	obj	YKR066C	optimal	0.08798018
ymn	obj	YKR067W	optimal	0.08798018
ymn	obj	YKR069W	optimal	0.08798018
ymn	obj	YKR071C	optimal	0.08798018
ymn	obj	YKR072C	optimal	0.08798018
ymn	obj	YKR080W	optimal	0.08798018
ymn	obj	YKR089C	optimal	0.08798018
ymn	obj	YKR097W	optimal	0.08798018
ymn	obj	YLL012W	optimal	0.08798018
ymn	obj	YLL015W	optimal	0.08798018
ymn	obj	YLL015W OR YDR135C	optimal	0.08798018
ymn	obj	YLL018C	optimal	0.0
ymn	obj	YLL027W	optimal	0.08798018
ymn	obj	YLL027W OR YPR067W	optimal	0.08798018
ymn	obj	YLL028W	optimal	0.08798018
ymn	obj	YLL028W OR YOR273C	optimal	0.08798018
ymn	obj	YLL031C	optimal	0.08798018
ymn	obj	YLL041C	optimal	0.08749992
ymn	obj	YLL043W	optimal	0.08798018
ymn	obj	YLL048C	optimal	0.08798018
ymn	obj	YLL051C	optimal	0.08798018
ymn	obj	YLL052C	optimal	0.08798018
ymn	obj	YLL052C OR YPR192W	optimal	0.08798018
ymn	obj	YLL057C	optimal	0.08798018
ymn	obj	YLL061W	optimal	0.08798018
ymn	obj	YLL062C	optimal	0.08798018
ymn	obj	YLL062C OR YPL273W	optimal	0.08798018
ymn	obj	YLR011W	optimal	0.08798018
ymn	obj	YLR017W	optimal	0.08798018
ymn	obj	YLR020C	optimal	0.08798018
ymn	obj	YLR027C	optimal	0.08798018
ymn	obj	YLR028C	optimal	0.08798018
ymn	obj	YLR028C OR YMR120C	optimal	0.08798018
ymn	obj	YLR034C	optimal	0.08798018
ymn	obj	YLR038C	optimal	0.0183219
ymn	obj	YLR043C	optimal	0.08798018
ymn	obj	YLR043C AND YLR109W	optimal	0.08798018
ymn	obj	YLR043C AND YPR167C	optimal	0.08798018
ymn	obj	YLR044C	optimal	0.08798018
ymn	obj	YLR056W	optimal	0.08798018
ymn	obj	YLR058C	optimal	0.08677266
ymn	obj	YLR060W	optimal	0.0
ymn	obj	YLR070C	optimal	0.08798018
ymn	obj	YLR081W	optimal	0.08798018
ymn	obj	YLR089C	optimal	0.08798018
ymn	obj	YLR092W	optimal	0.08798018
ymn	obj	YLR100W	optimal	0.0
ymn	obj	YLR109W	optimal	0.08798018
ymn	obj	YLR133W	optimal	0.08798018
ymn	obj	YLR134W	optimal	0.08798018
ymn	obj	YLR138W	optimal	0.08798018
ymn	obj	YLR142W	optimal	0.08798018
ymn	obj	YLR146C	optimal	0.08798018
ymn	obj	YLR153C	optimal	0.08798018
ymn	obj	YLR155C	optimal	0.08798018
ymn	obj	YLR155C OR YLR157C OR YLR158C OR YLR160C	optimal	0.08798018
ymn	obj	YLR157C	optimal	0.08798018
ymn	obj	YLR158C	optimal	0.08798018
ymn	obj	YLR160C	optimal	0.08798018
ymn	obj	YLR172C	optimal	0.08798025
ymn	obj	YLR174W	optimal	0.08797519
ymn	obj	YLR180W	optimal	0.08798018
ymn	obj	YLR189C	optimal	0.08798018
ymn	obj	YLR201C	optimal	0.08798018
ymn	obj	YLR205C	optimal	0.08798018
ymn	obj	YLR209C	optimal	0.08798018
ymn	obj	YLR214W	optimal	0.08798018
ymn	obj	YLR214W OR YKL220C	optimal	0.08798018
ymn	obj	YLR214W OR YKL220C OR YOR381W OR YNR060W	optimal	0.08798018
ymn	obj	YLR220W	optimal	0.08798018
ymn	obj	YLR231C	optimal	0.0
ymn	obj	YLR237W	optimal	0.08798018
ymn	obj	YLR237W OR YOR071C OR YOR192C	optimal	0.08798018
ymn	obj	YLR240W	optimal	0.08798018
ymn	obj	YLR245C	optimal	0.08798018
ymn	obj	YLR258W	optimal	0.08798018
ymn	obj	YLR260W	optimal	0.08798018
ymn	obj	YLR260W OR YOR171C	optimal	0.08798018
ymn	obj	YLR284C	optimal	0.08798018
ymn	obj	YLR285W	optimal	0.08798018
ymn	obj	YLR295C	optimal	0.03501306
ymn	obj	YLR299W	optimal	0.08798018
ymn	obj	YLR300W	optimal	0.08798018
ymn	obj	YLR303W	optimal	0.0
ymn	obj	YLR304C	optimal	0.0
ymn	obj	YLR305C	optimal	0.08798018
ymn	obj	YLR307W	optimal	0.08798018
ymn	obj	YLR307W OR YLR308W	optimal	0.08798018
ymn	obj	YLR308W	optimal	0.08798018
ymn	obj	YLR328W	optimal	0.08798018
ymn	obj	YLR342W	optimal	0.08798018
ymn	obj	YLR348C	optimal	0.08798025
ymn	obj	YLR354C	optimal	0.08797509
ymn	obj	YLR355C	optimal	0.0
ymn	obj	YLR359W	optimal	0.0
ymn	obj	YLR369W	optimal	0.08798018
ymn	obj	YLR369W OR YPL059W	optimal	0.08798018
ymn	obj	YLR372W	optimal	0.08798018
ymn	obj	YLR377C	optimal	0.08798018
ymn	obj	YLR382C	optimal	0.08798018
ymn	obj	YLR386W	optimal	0.08798018
ymn	obj	YLR386W AND YNL325C	optimal	0.08798018
ymn	obj	YLR395C	optimal	0.0183219
ymn	obj	YLR410W	optimal	0.08798018
ymn	obj	YLR410W OR YOR163W	optimal	0.08798018
ymn	obj	YLR420W	optimal	0.0
ymn	obj	YLR432W	optimal	0.08798018
ymn	obj	YLR438W	optimal	0.08796656
ymn	obj	YLR447C	optimal	0.08798018
ymn	obj	YLR450W	optimal	0.08798023
ymn	obj	YLR450W OR YML075C	optimal	0.08798018
ymn	obj	YML004C	optimal	0.08798018
ymn	obj	YML008C	optimal	0.0
ymn	obj	YML022W	optimal	0.08798018
ymn	obj	YML035C	optimal	0.08798023
ymn	obj	YML042W	optimal	0.08798025
ymn	obj	YML054C	optimal	0.08798018
ymn	obj	YML056C	optimal	0.08798018
ymn	obj	YML059C	optimal	0.08798018
ymn	obj	YML070W	optimal	0.08798018
ymn	obj	YML075C	optimal	0.08798018
ymn	obj	YML081C-A	optimal	0.03501306
ymn	obj	YML086C	optimal	0.08798018
ymn	obj	YML100W	optimal	0.08798018
ymn	obj	YML106W	optimal	0.08798018
ymn	obj	YML106W OR YMR271C	optimal	0.08798018
ymn	obj	YML110C	optimal	0.08798018
ymn	obj	YML120C	optimal	0.08798018
ymn	obj	YML123C	optimal	0.08798023
ymn	obj	YML126C	optimal	0.0
ymn	obj	YMR006C	optimal	0.08798018
ymn	obj	YMR006C OR YMR008C	optimal	0.08798018
ymn	obj	YMR006C OR YOL011W	optimal	0.08798018
ymn	obj	YMR008C	optimal	0.08798018
ymn	obj	YMR009W	optimal	0.08798018
ymn	obj	YMR011W	optimal	0.08798018
ymn	obj	YMR013C	optimal	0.08798018
ymn	obj	YMR015C	optimal	0.08798018
ymn	obj	YMR020W	optimal	0.08798018
ymn	obj	YMR041C	optimal	0.08798018
ymn	obj	YMR054W	optimal	0.08798018
ymn	obj	YMR056C	optimal	0.08798018
ymn	obj	YMR058W	optimal	0.08798018
ymn	obj	YMR058W AND YDR270W AND YNL259C	optimal	0.08798018
ymn	obj	YMR062C	optimal	0.0
ymn	obj	YMR083W	optimal	0.08798018
ymn	obj	YMR088C	optimal	0.08798018
ymn	obj	YMR101C	optimal	0.08798018
ymn	obj	YMR105C	optimal	0.08798018
ymn	obj	YMR108W	optimal	0.0
ymn	obj	YMR113W	optimal	0.08798018
ymn	obj	YMR120C	optimal	0.08798018
ymn	obj	YMR145C	optimal	0.08798018
ymn	obj	YMR165C	optimal	0.08798018
ymn	obj	YMR169C	optimal	0.08798018
ymn	obj	YMR169C OR YMR170C	optimal	0.08798018
ymn	obj	YMR170C	optimal	0.08798018
ymn	obj	YMR189W	optimal	0.08686795
ymn	obj	YMR202W	optimal	0.0
ymn	obj	YMR205C	optimal	0.08549315
ymn	obj	YMR207C	optimal	0.08798018
ymn	obj	YMR208W	optimal	0.0
ymn	obj	YMR217W	optimal	0.0
ymn	obj	YMR220W	optimal	0.0
ymn	obj	YMR226C	optimal	0.08798018
ymn	obj	YMR241W	optimal	0.08798025
ymn	obj	YMR246W	optimal	0.08798018
ymn	obj	YMR246W OR YOR317W	optimal	0.08798018
ymn	obj	YMR250W	optimal	0.08798018
ymn	obj	YMR256C	optimal	0.0183219
ymn	obj	YMR261C	optimal	0.08798018
ymn	obj	YMR267W	optimal	0.08720618
ymn	obj	YMR271C	optimal	0.08798018
ymn	obj	YMR272C	optimal	0.08798018
ymn	obj	YMR278W	optimal	0.08798018
ymn	obj	YMR281W	optimal	0.08798018
ymn	obj	YMR289W	optimal	0.08798018
ymn	obj	YMR293C	optimal	0.08798018
ymn	obj	YMR296C	optimal	0.0
ymn	obj	YMR298W	optimal	0.08798018
ymn	obj	YMR300C	optimal	0.0
ymn	obj	YMR301C	optimal	0.08798018
ymn	obj	YMR301C AND YGR029W	optimal	0.08798018
ymn	obj	YMR303C	optimal	0.08798018
ymn	obj	YMR308C	optimal	0.08798018
ymn	obj	YMR308C AND	optimal	0.08798018
ymn	obj	YMR313C	optimal	0.08798018
ymn	obj	YMR318C	optimal	0.08798018
ymn	obj	YMR319C	optimal	0.08798018
ymn	obj	YNL003C	optimal	0.08798018
ymn	obj	YNL009W	optimal	0.08798018
ymn	obj	YNL029C	optimal	0.08798018
ymn	obj	YNL037C	optimal	0.08798018
ymn	obj	YNL037C AND YOR136W	optimal	0.08798018
ymn	obj	YNL045W	optimal	0.08798018
ymn	obj	YNL052W	optimal	0.08798018
ymn	obj	YNL071W	optimal	0.08718338
ymn	obj	YNL073W	optimal	0.08798018
ymn	obj	YNL101W	optimal	0.08798018
ymn	obj	YNL104C	optimal	0.08787735
ymn	obj	YNL104C OR YOR108W	optimal	0.08798018
ymn	obj	YNL106C	optimal	0.08798018
ymn	obj	YNL106C OR YOR109W	optimal	0.08798018
ymn	obj	YNL117W	optimal	0.08798018
ymn	obj	YNL129W	optimal	0.08798018
ymn	obj	YNL130C	optimal	0.08798018
ymn	obj	YNL141W	optimal	0.08798018
ymn	obj	YNL142W	optimal	0.08798018
ymn	obj	YNL169C	optimal	0.08797973
ymn	obj	YNL192W	optimal	0.08798018
ymn	obj	YNL202W	optimal	0.08798018
ymn	obj	YNL220W	optimal	0.0
ymn	obj	YNL240C	optimal	0.08798018
ymn	obj	YNL241C	optimal	0.08792533
ymn	obj	YNL247W	optimal	0.0
ymn	obj	YNL256W	optimal	0.08798018
ymn	obj	YNL259C	optimal	0.08798018
ymn	obj	YNL267W	optimal	0.08798018
ymn	obj	YNL268W	optimal	0.08798018
ymn	obj	YNL270C	optimal	0.08798018
ymn	obj	YNL277W	optimal	0.0
ymn	obj	YNL280C	optimal	0.0
ymn	obj	YNL292W	optimal	0.08798018
ymn	obj	YNL316C	optimal	0.0
ymn	obj	YNL318C	optimal	0.08798018
ymn	obj	YNL325C	optimal	0.08798018
ymn	obj	YNR001C	optimal	0.08798023
ymn	obj	YNR001C OR YPR001W	optimal	0.08798018
ymn	obj	YNR008W	optimal	0.08798023
ymn	obj	YNR012W	optimal	0.08798018
ymn	obj	YNR013C	optimal	0.08798018
ymn	obj	YNR016C	optimal	0.0
ymn	obj	YNR019W	optimal	0.08798018
ymn	obj	YNR033W	optimal	0.08798018
ymn	obj	YNR041C	optimal	0.08798018
ymn	obj	YNR043W	optimal	0.0
ymn	obj	YNR050C	optimal	0.0
ymn	obj	YNR056C	optimal	0.08798018
ymn	obj	YNR057C	optimal	0.08798018
ymn	obj	YNR058W	optimal	0.08798018
ymn	obj	YNR060W	optimal	0.08798018
ymn	obj	YNR067C	optimal	0.08798018
ymn	obj	YNR072W	optimal	0.08798018
ymn	obj	YOL011W	optimal	0.08798018
ymn	obj	YOL020W	optimal	0.08798018
ymn	obj	YOL033W	optimal	0.08798018
ymn	obj	YOL049W	optimal	0.08798018
